 7.19600000e-06  2.47743783e+01  7.19600000e-06 -1.52246784e+01  7.19600000e-06 -1.52246784e+01  7.19600000e-06 -1.52246784e+01  7.19600000e-06 -1.52246784e+01 
 7.29600000e-06  2.47717040e+01  7.29600000e-06 -1.51729024e+01  7.29600000e-06 -1.51729024e+01  7.29600000e-06 -1.51729024e+01  7.29600000e-06 -1.51729024e+01 
 7.39600000e-06  2.47690385e+01  7.39600000e-06 -1.51213271e+01  7.39600000e-06 -1.51213271e+01  7.39600000e-06 -1.51213271e+01  7.39600000e-06 -1.51213271e+01 
 7.49600000e-06  2.47663818e+01  7.49600000e-06 -1.50699516e+01  7.49600000e-06 -1.50699516e+01  7.49600000e-06 -1.50699516e+01  7.49600000e-06 -1.50699516e+01 
 7.59600000e-06  2.47637339e+01  7.59600000e-06 -1.50187752e+01  7.59600000e-06 -1.50187752e+01  7.59600000e-06 -1.50187752e+01  7.59600000e-06 -1.50187752e+01 
 7.69600000e-06  2.47610947e+01  7.69600000e-06 -1.49677971e+01  7.69600000e-06 -1.49677971e+01  7.69600000e-06 -1.49677971e+01  7.69600000e-06 -1.49677971e+01 
 7.79600000e-06  2.47584642e+01  7.79600000e-06 -1.49170164e+01  7.79600000e-06 -1.49170164e+01  7.79600000e-06 -1.49170164e+01  7.79600000e-06 -1.49170164e+01 
 7.89600000e-06  2.47558424e+01  7.89600000e-06 -1.48664326e+01  7.89600000e-06 -1.48664326e+01  7.89600000e-06 -1.48664326e+01  7.89600000e-06 -1.48664326e+01 
 7.99600000e-06  2.47532291e+01  7.99600000e-06 -1.48160447e+01  7.99600000e-06 -1.48160447e+01  7.99600000e-06 -1.48160447e+01  7.99600000e-06 -1.48160447e+01 
 8.09600000e-06  2.47506245e+01  8.09600000e-06 -1.47658521e+01  8.09600000e-06 -1.47658521e+01  8.09600000e-06 -1.47658521e+01  8.09600000e-06 -1.47658521e+01 
 8.19600000e-06  2.47480284e+01  8.19600000e-06 -1.47158539e+01  8.19600000e-06 -1.47158539e+01  8.19600000e-06 -1.47158539e+01  8.19600000e-06 -1.47158539e+01 
 8.29600000e-06  2.47454409e+01  8.29600000e-06 -1.46660495e+01  8.29600000e-06 -1.46660495e+01  8.29600000e-06 -1.46660495e+01  8.29600000e-06 -1.46660495e+01 
 8.39600000e-06  2.47428618e+01  8.39600000e-06 -1.46164380e+01  8.39600000e-06 -1.46164380e+01  8.39600000e-06 -1.46164380e+01  8.39600000e-06 -1.46164380e+01 
 8.49600000e-06  2.47402912e+01  8.49600000e-06 -1.45670188e+01  8.49600000e-06 -1.45670188e+01  8.49600000e-06 -1.45670188e+01  8.49600000e-06 -1.45670188e+01 
 8.59600000e-06  2.47377290e+01  8.59600000e-06 -1.45177911e+01  8.59600000e-06 -1.45177911e+01  8.59600000e-06 -1.45177911e+01  8.59600000e-06 -1.45177911e+01 
